File name,Role type,Shengqiang,Banshi,Couplet line,Lyrics line,Start,End,Tones,1 section,,,2 section,,,3 section,,
lsxp-TingTaYan-ZhuoFangCao-2.xml,laosheng,xipi,sanyan,s,我先前只望他宽宏量（呃）大，,144,166,3123411244,我先前,144,149,只望他,150,154,宽宏量（呃）大，,158,166
lsxp-TingTaYan-ZhuoFangCao-2.xml,laosheng,xipi,sanyan,x,却愿（呐）来贼是个无（哇）义（呀）的冤家！,200,222,44224424511,却愿（呐）来,200,204,贼是个,206,210,无（哇）义（呀）的冤家！,214,222
lsxp-TingTaYan-ZhuoFangCao-2.xml,laosheng,xipi,sanyan,s,马行在来道内我难（呐）以回（呀）马，,224,274,32424432323,马行在,224,228,来道内,230,248,我难（呐）以回（呀）马，,249.5,274
lsxp-TingTaYan-ZhuoFangCao-2.xml,laosheng,xipi,sanyan,x,这才是花随水水不（哇）能恋（呐）花。,304,326,42412334241,这才是,304,308,花随水,310,313,水不（哇）能恋（呐）花。,318,326
lsxp-TingTaYan-ZhuoFangCao-2.xml,laosheng,xipi,sanyan,s,这时候我只得暂且忍耐在心下，,328,366,4243324334414,这时候,328,332,我只得,334,340.5,暂且忍耐在心下，,341,366
lsxp-TingTaYan-ZhuoFangCao-2.xml,laosheng,xipi,sanyan,x,既同行共（呃）大事必须要劝解于他（呀呃）。,400,424,4224444144321,既同行,400,404,共（呃）大事,406,409,必须要劝解于他（呀呃）。,411,424
lsxp-WeiCengKai-QiYuanBao.xml,laosheng,xipi,liushui,s,未曾开言泪汪汪，,10,16,4212411,未曾,10,11.5,开言,12.5,13.5,泪汪汪，,14,16
lsxp-WeiCengKai-QiYuanBao.xml,laosheng,xipi,liushui,x,尊一声太爷听端详。,17.5,23,14142112,尊一声,17.5,18.5,太爷,19,20.5,听端详。,21,23
lsxp-WeiCengKai-QiYuanBao.xml,laosheng,xipi,liushui,s,家住在南阳太平庄，,24.5,29,14422421,家住在,24.5,25.5,南阳,26,26.5,太平庄，,27.5,29
lsxp-WeiCengKai-QiYuanBao.xml,laosheng,xipi,liushui,x,姓刘名安字世昌。,30.5,36,4221441,姓刘,30.5,31.5,名安,32,33,字世昌。,34,36
lsxp-WeiCengKai-QiYuanBao.xml,laosheng,xipi,liushui,s,奉母命京城往，,37.5,42,434123,奉母命,37.5,39,,,,京城往，,40.5,42
lsxp-WeiCengKai-QiYuanBao.xml,laosheng,xipi,liushui,x,贩卖绸缎转还乡。,43.5,49,4424321,贩卖,43.5,44.5,绸缎,45,46.5,转还乡。,47,49
lsxp-WeiCengKai-QiYuanBao.xml,laosheng,xipi,liushui,s,行至在中途把雨降，,49.5,55,24412334,行至在,49.5,50.5,中途,51,52,把雨降，,53.5,55
lsxp-WeiCengKai-QiYuanBao.xml,laosheng,xipi,liushui,x,借宿一宵起祸殃。,56.5,62,4441341,借宿,56.5,57.5,一宵,58,59.5,起祸殃。,60,62
lsxp-WeiCengKai-QiYuanBao.xml,laosheng,xipi,liushui,s,赵大夫妻图财害命害我一命亡，,63,69,4411224443242,赵大夫妻,63,64.5,图财害命,65,66.5,害我一命亡，,67,69
lsxp-WeiCengKai-QiYuanBao.xml,laosheng,xipi,liushui,x,望求太爷与我作主张（啊）。,69.5,80,424233431,望求,69.5,70.5,太爷,71,73.75,与我作主张（啊）。,74,80
lsxp-WoBenShi-KongChengJi-1.xml,laosheng,xipi,manban,s,我本是卧龙岗散淡（哪）的人，,32,62,3344233452,我本是,32,36,卧龙岗,38,41,散淡（哪）的人，,46,62
lsxp-WoBenShi-KongChengJi-1.xml,laosheng,xipi,manban,x,论阴阳如反掌保定乾坤。,96,120,4122333421,论阴阳,96,100,如反掌,102,105,保定乾坤。,110,120
lsxp-WoBenShi-KongChengJi-1.xml,laosheng,xipi,manban,s,先帝（呀）爷下南阳御（呀）驾三请，,148,192,1424224413,先帝（呀）爷,148,151,下南阳,154,172,御（呀）驾三请，,178,192
lsxp-WoBenShi-KongChengJi-1.xml,laosheng,xipi,manban,x,算就了汉家的业鼎足（哇）三分。,224,246,44341543211,算就了,224,228,汉家的业,230,233,鼎足（哇）三分。,238,246
lsxp-WoBenShi-KongChengJi-1.xml,laosheng,xipi,manban,s,官封到武乡侯（哇）执掌帅印，,276,312,1143122344,官封到,276,280,武乡侯（哇）,282,286,执掌帅印，,290,312
lsxp-WoBenShi-KongChengJi-1.xml,laosheng,xipi,manban,x,东西战南北剿博古通（呃）今。,344,363,1142332311,东西战,344,348,南北剿,350,353.25,博古通（呃）今。,354,363
lsxp-WoBenShi-KongChengJi-1.xml,laosheng,xipi,manban,s,周文王访姜尚周室大振，,392,422,1223141444,周文王,392,396,访姜尚,398,400.5,周室大振，,406,422
lsxp-WoBenShi-KongChengJi-1.xml,laosheng,xipi,manban,x,俺诸（喏）葛怎比得前辈（呀）的先哪生。,456,474,31333224511,俺诸（喏）葛,456,460,怎比得,462,465,前辈（呀）的先（哪）生。,466,474
lsxp-WoBenShi-KongChengJi-1.xml,laosheng,xipi,manban,s,闲无（哇）事在敌楼（哇）我亮（呃）一亮琴（哪）音，,476,514,224422342421,闲无（哇）事,476,480,在敌楼（哇）,482,494,我亮（呃）一亮琴（哪）音，,497.5,514
lsxp-WoBenShi-KongChengJi-1.xml,laosheng,xipi,yuanban,x,我面前缺少个知（呃）音的人。,571,583,3421341152,我面前,571,572.5,缺少个,574,575.5,知（呃）音的人。,578,583
lsxp-WoBenShi-KongChengJi-2.xml,laosheng,xipi,sanyan,s,我本是卧龙岗散淡（呐）的人，,32,63,3344233452,我本是,32,36,卧龙岗,38,41.5,散淡（呐）的人，,46,63
lsxp-WoBenShi-KongChengJi-2.xml,laosheng,xipi,sanyan,x,凭阴阳如反掌保定乾坤。,96,118,2122333421,凭阴阳,96,99,如反掌,102,105,保定乾坤。,110,118
lsxp-WoBenShi-KongChengJi-2.xml,laosheng,xipi,sanyan,s,先帝（呀）爷下南阳（呃）御驾三（呃）请，,148,192,1424224413,先帝（呀）爷,148,151,下南阳（呃）,154,170,御驾三（呃）请，,178,192
lsxp-WoBenShi-KongChengJi-2.xml,laosheng,xipi,sanyan,x,算就了汉家的业鼎足（呃）三分。,224,247,44341543211,算就了,224,228,汉家的业,230,233,鼎足（呃）三分。,238,247
lsxp-WoBenShi-KongChengJi-2.xml,laosheng,xipi,sanyan,s,官封到武乡侯（呃）执掌帅印，,276,310,1143122344,官封到,276,280,武乡侯（呃）,282,286,执掌帅印，,290,310
lsxp-WoBenShi-KongChengJi-2.xml,laosheng,xipi,sanyan,x,东西战南北剿博古（呃）通（哦）今。,344,367,1142332311,东西战,344,348,南北剿,350,353,博古（呃）通（哦）今。,358,367
lsxp-WoBenShi-KongChengJi-2.xml,laosheng,xipi,sanyan,s,周文王访姜尚周室大振，,396,427,1223141444,周文王,396,400,访姜尚,402,404,周室大振，,410,427
lsxp-WoBenShi-KongChengJi-2.xml,laosheng,xipi,sanyan,x,我诸葛怎比得前辈（呃）的先（呃）生。,460,478,31333224511,我诸葛,460,464,怎比得,466,469,前辈（呃）的先（呃）生。,470,478
lsxp-WoBenShi-KongChengJi-2.xml,laosheng,xipi,sanyan,s,闲无（呃）事在敌楼（呃）我亮一亮琴（呢）音，,480,518,224422342421,闲无（呃）事,480,484,在敌楼（呃）,486,498,我亮一亮琴（呢）音，,501,518
lsxp-WoBenShi-KongChengJi-2.xml,laosheng,xipi,yuanban,x,我面前却少个知（呃）音的人。,569,582,3424341152,我面前,569,570.5,却少个,572,573.75,知（呃）音的人。,576,582
lsxp-WoZhengZai-KongChengji.musicxml,laosheng,xipi,kuai’erliu,s,我正在城楼观山（呐）景，,1.5,7.5,34422113,我正在,1.5,2.75,城楼,3,4,观山（呐）景，,5,7.5
lsxp-WoZhengZai-KongChengji.musicxml,laosheng,xipi,kuai’erliu,x,耳听得城外乱纷纷。,8.5,13,31224411,耳听得,8.5,9.75,城外,10,10.75,乱纷纷。,11.5,13
lsxp-WoZhengZai-KongChengji.musicxml,laosheng,xipi,kuai’erliu,s,旗旗招展空翻影，,14.5,20,2213113,旗旗,14.5,15.75,招展,16,16.75,空翻影，,18,20
lsxp-WoZhengZai-KongChengji.musicxml,laosheng,xipi,kuai’erliu,x,却原来是司（呃）马发来得兵。,20.5,26,4224131221,却原来是,20.5,21875,司（呃）马,22,24,发来得兵。,24.5,26
lsxp-WoZhengZai-KongChengji.musicxml,laosheng,xipi,kuai’erliu,s,我也曾差人去打听，,27.5,32,23212431,我也曾,27.5,28.5,差人,29,30,去打听，,30.5,32
lsxp-WoZhengZai-KongChengji.musicxml,laosheng,xipi,kuai’erliu,x,打听得司（呃）马领（呐）兵就往西行。,32.5,37.5,31213314312,打听得,32.5,33.75,司（呃）马领（呐）兵,34,35.5,就往西行。,35.75,37.5
lsxp-WoZhengZai-KongChengji.musicxml,laosheng,xipi,kuai’erliu,s,一来是马谡无（哇）谋少才能，,38.5,44.5,4243422422,一来是,38.5,39.5,马谡无（哇）谋,40,41.5,少才能，,42.5,44.5
lsxp-WoZhengZai-KongChengji.musicxml,laosheng,xipi,kuai’erliu,x,二来是将帅不和失街亭。,45.5,51.5,4244442112,二来是,45.5,46.75,将帅不和,47,48.25,失街亭。,49.5,51.5
lsxp-WoZhengZai-KongChengji.musicxml,laosheng,xipi,kuai’erliu,s,你连得三城多侥幸，,52.5,57,32212134,你连得,52.5,53.5,三城,54,55,多侥幸，,55.5,57
lsxp-WoZhengZai-KongChengji.musicxml,laosheng,xipi,kuai’erliu,x,贪而无厌又夺我西（呀）城。,57.5,63.5,122442312,贪而,57.5,58.75,无厌,59,60,又夺我西（呀）城。,61,63.5
lsxp-WoZhengZai-KongChengji.musicxml,laosheng,xipi,kuai’erliu,s,诸葛亮在城楼把驾等，,64.5,69,134422343,诸葛亮,64.5,65.5,在城楼,65.75,66.5,把驾等，,67.5,69
lsxp-WoZhengZai-KongChengji.musicxml,laosheng,xipi,kuai’erliu,x,等侯了司马到此谈（呐）谈谈谈心。,69.5,76,345134322221,等侯了,69.5,70.75,司马到此谈（呐）,71,73.5,谈谈谈心。,74.5,76
lsxp-WoZhengZai-KongChengji.musicxml,laosheng,xipi,kuai’erliu,s,西城的街道打扫净，,77.5,82,12314234,西城,77.5,78,的街道,78.75,79.75,打扫净，,80.5,82
lsxp-WoZhengZai-KongChengji.musicxml,laosheng,xipi,kuai’erliu,x,准备着司（呃）马好屯兵，,82.5,87,34513321,准备着,82.5,83.5,司（呃）马,84,84.75,好屯兵，,85.5,87
lsxp-WoZhengZai-KongChengji.musicxml,laosheng,xipi,kuai’erliu,s,诸葛亮无（哇）有别的（呀）敬，,88.5,93,13423234,诸葛亮,88.5,89625,无（哇）有,90,90.75,别的（呀）敬，,91.5,93
lsxp-WoZhengZai-KongChengji.musicxml,laosheng,xipi,kuai’erliu,x,早预备着羊羔美酒犒赏你的三军。,93.5,100,34452123423311,早预备着,93.5,94.75,羊羔美酒,95,97.5,犒赏你的三军。,98,100
lsxp-WoZhengZai-KongChengji.musicxml,laosheng,xipi,kuai’erliu,s,即到此就该把城进，,101.5,106,44341324,即到此,101.5,102.75,就该,103,103.5,把城进，,104.5,106
lsxp-WoZhengZai-KongChengji.musicxml,laosheng,xipi,kuai’erliu,x,为什么犹疑不（哇）定进退两难为的是何情？,106.5,114.5,4252224443243422,为什么,106.5,107.25,犹疑不（哇）定进退,108,110.75,两难为的是何情？,111,114.5
lsxp-WoZhengZai-KongChengji.musicxml,laosheng,xipi,kuai’erliu,s,左右琴童人两个，,115.5,120.25,3422234,左右,115.5,116.75,琴童,117,117.5,人两个，,118.5,120.25
lsxp-WoZhengZai-KongChengji.musicxml,laosheng,xipi,kuai’erliu,x,我是又无有埋伏又无有兵。,120.5,124,34423254231,我是又无有,120.5,121.75,埋伏,122,122.75,又无有兵。,123.25,124
lsxp-WoZhengZai-KongChengji.musicxml,laosheng,xipi,kuai’erliu,s,你不要胡思乱想心不（哇）定；,125.5,131.75,3242143124,你不要,125.5,126.25,胡思乱想,127,129,心不（哇）定；,129.5,131.75
lsxp-WoZhengZai-KongChengji.musicxml,laosheng,xipi,kuai’erliu,x,来来来请上城来听我抚琴。,132,169,22234221232,来来来,132,134.5,请上城来,135.5,140,听我抚琴。,147,169
lsxp-WoZhuYe-ZhuiHanXin.xml,laosheng,xipi,liushui,s,我主爷起义在芒砀，,10,17,33234424,我主爷,10,12,起义,42868,14.75,在芒砀，,15,17
lsxp-WoZhuYe-ZhuiHanXin.xml,laosheng,xipi,liushui,x,拔剑斩蛇天下扬。,42873,24,2432142,拔剑,42873,42874,斩蛇,20,22,天下扬。,42877,24
lsxp-WoZhuYe-ZhuiHanXin.xml,laosheng,xipi,liushui,s,怀王也曾把旨降，,25.5,31,2232334,怀王,25.5,26.5,也曾,27,28.5,把旨降，,29.5,31
lsxp-WoZhuYe-ZhuiHanXin.xml,laosheng,xipi,liushui,x,两路分（呐）兵定咸阳。,32.5,38,3411422,两路,32.5,33.5,分（呐）兵,34,35,定咸阳。,36.5,38
lsxp-WoZhuYe-ZhuiHanXin.xml,laosheng,xipi,liushui,s,先进咸阳为皇上，,39.5,44,1422224,先进,39.5,40.5,咸阳,41,41.5,为皇上，,42.5,44
lsxp-WoZhuYe-ZhuiHanXin.xml,laosheng,xipi,liushui,x,后进咸阳扶保在朝纲。,45.5,51,442223421,后进,45.5,46.5,咸阳,47,48,扶保在朝纲。,49,51
lsxp-WoZhuYe-ZhuiHanXin.xml,laosheng,xipi,liushui,s,也是我主洪福广，,52.5,58,3433223,也是,52.5,53.5,我主,54,55.5,洪福广，,56.5,58
lsxp-WoZhuYe-ZhuiHanXin.xml,laosheng,xipi,liushui,x,一路上得遇陆贾、郦生与张良。,59.5,66,244244341312,一路上,59.5,60.5,得遇陆贾、郦生,61,63.5,与张良。,64.5,66
lsxp-WoZhuYe-ZhuiHanXin.xml,laosheng,xipi,liushui,s,一路上秋毫无犯军威壮，,67.5,73,2441224114,一路上,67.5,68.5,秋毫无犯,69,70.5,军威壮，,71.5,73
lsxp-WoZhuYe-ZhuiHanXin.xml,laosheng,xipi,liushui,x,我也曾约法定过三章。,74.5,80,332134411,我也曾,74.5,75.5,约法,76,77.5,定过三章。,78,80
lsxp-WoZhuYe-ZhuiHanXin.xml,laosheng,xipi,liushui,s,项羽不遵怀王约，,81.5,87,4341221,项羽,81.5,82.5,不遵,83,84,怀王约，,85.5,87
lsxp-WoZhuYe-ZhuiHanXin.xml,laosheng,xipi,liushui,x,反将我主贬汉王。,88.5,94,3133342,反将,88.5,89.5,我主,90,91,贬汉王。,92.5,94
lsxp-WoZhuYe-ZhuiHanXin.xml,laosheng,xipi,liushui,s,今日里萧何荐良将，,95.5,101,14312421,今日里,95.5,96.75,萧何,97,98,荐良将，,99.5,101
lsxp-WoZhuYe-ZhuiHanXin.xml,laosheng,xipi,liushui,x,但愿得言听计从重整汉家邦、一同回故乡。,102.5,111,44221422341142241,但愿得,102.5,103.5,言听计从重整汉家邦、,104,108,一同回故乡。,109,111
lsxp-WoZhuYe-ZhuiHanXin.xml,laosheng,xipi,liushui,s,撩袍端带我把金殿上，,112.5,120,221433144,撩袍端,112.5,114,带我,115,116,把金殿上，,117,120
lsxp-WoZhuYe-ZhuiHanXin.xml,laosheng,xipi,yaoban,x,扬尘舞蹈见大王。,132,148,2233442,扬尘,132,133,舞蹈,134,137,见大王。,139,148
lsxp-XiRiLi-ZhuLianZhai.musicxml,laosheng,xipi,daoban,s,昔日有个三大贤，,19,38,1434142,昔日,19,19.25,有个,19.5,24.75,三大贤，,28,38
lsxp-XiRiLi-ZhuLianZhai.musicxml,laosheng,xipi,yuanban,x,刘关张结义在桃园。,55,66,21124422,刘关张,55,57,结义,58,60,在桃园。,62,66
lsxp-XiRiLi-ZhuLianZhai.musicxml,laosheng,xipi,yuanban,s,第（呀）兄们徐（呀）州曾失（呃）散，,81,91,41521214,第（呀）兄们,81,82.5,徐（呀）州,84,85.5,曾失（呃）散，,88,91
lsxp-XiRiLi-ZhuLianZhai.musicxml,laosheng,xipi,yuanban,x,古城相（呃）逢又（哇）团圆。,107,119,3212422,古城,107,109,相（呃）逢,110,111,又（哇）团圆。,114,119
lsxp-XiRiLi-ZhuLianZhai.musicxml,laosheng,xipi,yuanban,s,关二爷马上呼三（呐）第，,133,144,14234114,关二爷,133,135,马上,136,137,呼三（呐）第，,140,144
lsxp-XiRiLi-ZhuLianZhai.musicxml,laosheng,xipi,yuanban,x,张翼（呀）德在城楼怒（哇）发冲（呃）冠。,159,170,1424224414,张翼（呀）德,159,161,在城楼,162,163.25,怒（哇）发冲（呃）冠。,166,170
lsxp-XiRiLi-ZhuLianZhai.musicxml,laosheng,xipi,yuanban,s,耳边厢又（哇）听人呐喊，,185,196,31141243,耳边厢,185,186.5,又（哇）听,188,189.5,人呐喊，,192,196
lsxp-XiRiLi-ZhuLianZhai.musicxml,laosheng,xipi,erliu,x,老蔡阳的人马来到了古城边。,199,210,342523245321,老蔡阳。,199,201,的人马,201.5,204,来到了古城边。,206,210
lsxp-XiRiLi-ZhuLianZhai.musicxml,laosheng,xipi,liushui,s,城楼上助（哇）你三通鼓，,212.5,218,22444113,城楼上,212.5,213.5,助（哇）你,214,215,三通鼓，,216.5,218
lsxp-XiRiLi-ZhuLianZhai.musicxml,laosheng,xipi,liushui,x,十面旌旗壮壮威严。,219.5,225,24124412,十面,219.5,220.5,旌旗,221,222,壮壮威严。,223,225
lsxp-XiRiLi-ZhuLianZhai.musicxml,laosheng,xipi,liushui,s,哗啦啦啦打罢了头通（呃）鼓，,226.5,233,1111343213,哗啦啦啦,226.5,228,打罢了,229.5,230.5,头通（呃）鼓，,231,233
lsxp-XiRiLi-ZhuLianZhai.musicxml,laosheng,xipi,liushui,x,关二爷提刀跨雕鞍；,234.5,239,14221411,关二爷,234.5,235.5,提刀,236,236.5,跨雕鞍；,237.5,239
lsxp-XiRiLi-ZhuLianZhai.musicxml,laosheng,xipi,liushui,s,哗啦啦啦打罢了二通鼓，,239.5,245,1111343413,哗啦啦啦,239.5,240.75,打罢了,241,242.5,二通鼓，,243.5,245
lsxp-XiRiLi-ZhuLianZhai.musicxml,laosheng,xipi,liushui,x,人有精神马又欢；,246.5,252,2312341,人有,246.5,247.75,精神,248,249.5,马又欢；,250,252
lsxp-XiRiLi-ZhuLianZhai.musicxml,laosheng,xipi,liushui,s,哗啦啦打罢了三通（呃）鼓，,253.5,259,111343113,哗啦啦,253.5,254.5,打罢了,255,256.5,三通（呃）鼓，,257.5,259
lsxp-XiRiLi-ZhuLianZhai.musicxml,laosheng,xipi,liushui,x,蔡阳的人头落在马前，,260.5,266,423224432,蔡阳的,260.5,261.5,人头,262,263,落在马前，,264,266
lsxp-XiRiLi-ZhuLianZhai.musicxml,laosheng,xipi,liushui,s,一来是老儿命该丧，,267.5,272,42432414,一来是,267.5,268.5,老儿,269,269.5,命该丧，,270.5,272
lsxp-XiRiLi-ZhuLianZhai.musicxml,laosheng,xipi,liushui,x,二来弟兄得团（呐）园。,273.5,279,4241222,二来,273.5,274.5,弟兄,275,276,得团（呐）园。,277,279
lsxp-XiRiLi-ZhuLianZhai.musicxml,laosheng,xipi,liushui,s,贤弟休回长安转，,280.5,286,2412214,贤弟,280.5,281.5,休回,282,283,长安转，,284,286
lsxp-XiRiLi-ZhuLianZhai.musicxml,laosheng,xipi,liushui,x,就在这沙陀过几（呀）年落得个清闲。,287,315,4441243242413,就在这沙陀,287,290,过几（呀）年,291,294,落得个清闲。,301,315
lsxp-YiMaLi-WuJiaPo.musicxml,laosheng,xipi,daoban,s,一马离了西凉界，,12,30,4323124,一马,12,12.5,离了,13,19,西凉界，,22,30
lsxp-YiMaLi-WuJiaPo.musicxml,laosheng,xipi,yuanban,x,不由人一阵阵泪（唉）洒胸怀。,50,66.5,4222444312,不由人,50,52,一阵阵,53,55,泪（唉）洒胸怀。,57,66.5
lsxp-YiMaLi-WuJiaPo.musicxml,laosheng,xipi,yuanban,s,青是山绿是水花花世界；,76,89,1414431144,青是山,76,78,绿是水,79,80.75,花花世界；,83,89
lsxp-YiMaLi-WuJiaPo.musicxml,laosheng,xipi,yuanban,x,薛平（呐）贵好一（呀）似孤雁归来。,106,119,1243141412,薛平（呐）贵,106,108,好一（呀）似,109,110.5,孤雁归来。,113,119
lsxp-YiMaLi-WuJiaPo.musicxml,laosheng,xipi,yuanban,s,那王允在朝中官居太宰，,132,147,4234211143,那王允,132,133.5,在朝中,135,139,官居太宰，,141,147
lsxp-YiMaLi-WuJiaPo.musicxml,laosheng,xipi,yuanban,x,他把我贫苦人那放在胸怀。,164,177,12323244412,他把我,164,166,贫苦人,167,168.5,那放在胸怀。,171,177
lsxp-YiMaLi-WuJiaPo.musicxml,laosheng,xipi,yuanban,s,恨魏虎是内亲将我谋害，,190,201.5,4434411324,恨魏虎,190,192,是内亲,193,194.75,将我谋害，,197,201.5
lsxp-YiMaLi-WuJiaPo.musicxml,laosheng,xipi,yuanban,x,苦害我薛平贵所为何来。,202,213,3431243422,苦害我,202,204,薛平贵,205,206.5,所为何来。,209,213
lsxp-YiMaLi-WuJiaPo.musicxml,laosheng,xipi,yuanban,s,柳林下拴战马武（呃）家坡外。,214,229,3241423114,柳林下,214,216,拴战马,217,218.75,武（呃）家坡外。,221,229
lsxp-YiMaLi-WuJiaPo.musicxml,laosheng,xipi,sanban,x,见了那众大嫂细问开怀。,245,277,4544434412,见了那,245,248,众大嫂,249,255.75,细问开怀。,265,277
lsxp-YiShiWu-YuCangJian.xml,laosheng,xipi,yuanban,s,一事无成两鬓斑，,12,28,2422341,一事,12,14,无成,15,18,两鬓斑，,21,28
lsxp-YiShiWu-YuCangJian.xml,laosheng,xipi,yuanban,x,叹光明一去不回还（呐）；,40,52,41224422,叹光明,40,42,一去,43,45,不回还（呐）；,47,52
lsxp-YiShiWu-YuCangJian.xml,laosheng,xipi,yuanban,s,日月轮流催晓（哇）箭，,62,71,4422134,日月,62,63.5,轮流,65,66.5,催晓（哇）箭，,69,71
lsxp-YiShiWu-YuCangJian.xml,laosheng,xipi,yuanban,x,靠山绿（哇）水常在面前。,84,96,41432442,靠山,84,86,绿（哇）水,87,89,常在面前。,91,96
lsxp-YiShiWu-YuCangJian.xml,laosheng,xipi,yuanban,s,恨平王无道纲常乱，,106,116,42224124,恨平王,106,108,无道,109,110.5,纲常乱，,113,116
lsxp-YiShiWu-YuCangJian.xml,laosheng,xipi,yuanban,x,信用无极狗奸谗。,128,140,4422312,信用,128,129.5,无极,131,132.5,狗奸谗。,135,140
lsxp-YiShiWu-YuCangJian.xml,laosheng,xipi,yuanban,s,他害我满门（呐）真悲惨，,150,170,14332113,他害我,150,152,满门（呐）,153,158.5,真悲惨，,159,170
lsxp-YiShiWu-YuCangJian.xml,laosheng,xipi,yuanban,x,我与奸贼不共戴天！,182,194,33122441,我与,182,184,奸贼,185,186.5,不共戴天！,189,194
lsxp-YiShiWu-YuCangJian.xml,laosheng,xipi,yuanban,s,实指（喏）望到吴国借兵（呐）转，,204,215.5,234422413,实指（喏）望,204,206,到吴国,207,208.5,借兵（呐）转，,211,215.5
lsxp-YiShiWu-YuCangJian.xml,laosheng,xipi,kuaiban,x,行至在昭关有阻拦。,216.5,222,24411332,行至在,216.5,217.5,昭关,218,219,有阻拦。,220,222
lsxp-YiZhuangZhuang-QunYingHui.xml,laosheng,xipi,kuaiban,s,一桩桩一件件倶已办就，,0,8,4112444344,一桩桩,0,2,一件件,3,5,倶已办就，,6,8
lsxp-YiZhuangZhuang-QunYingHui.xml,laosheng,xipi,kuaiban,x,请先生到江边即刻登舟。,9,17,3114112411,请先生,9,11,到江边,12,14,即刻登舟。,15,17
lsxp-ZhangGongDao-ZhuangYuanPu.xml,laosheng,xipi,kuaisanyan,s,张公道三十五六（哇）子有靠，,34,60,1141234334,张公道,34,38,三十五,40,43,六（哇）子有靠，,48,60
lsxp-ZhangGongDao-ZhuangYuanPu.xml,laosheng,xipi,kuaisanyan,x,陈伯愚年半百无有后苗。,94,120,2222432342,陈伯愚,94,98,年半百,100,103,无有后苗。,108,120
lsxp-ZhangGongDao-ZhuangYuanPu.xml,laosheng,xipi,kuaisanyan,s,为（呀）儿（啼）女我也曾朝山拜庙，,146,172,4233321144,为（呀）儿（啼）女,146,150,我也曾,152,155.5,朝山拜庙，,160,172
lsxp-ZhangGongDao-ZhuangYuanPu.xml,laosheng,xipi,kuaisanyan,x,为儿（喏）女我也曾补路修桥。,206,228,4233323412,为儿（喏）女,206,210,我也曾,212,215,补路修桥。,220,228
lsxp-ZhangGongDao-ZhuangYuanPu.xml,laosheng,xipi,kuaisanyan,s,怕将（呃）来老天爷无（哇）有果报，,230,264,4123122334,怕将（呃）来,230,233.5,老天爷,236,255,无（哇）有果报，,256,264
lsxp-ZhangGongDao-ZhuangYuanPu.xml,laosheng,xipi,kuaisanyan,x,眼睁（呐）睁有何人去（呀）把纸烧。,266,292,3113224331,眼睁（呐）睁,266,270,有何人,272,275,去（呀）把纸烧。,280,292
lsxp-ZheYiFeng-DingJunShan.xml,laosheng,xipi,liushui,s,这一封（呃）书信来得巧，,12,19,44114223,这一封（呃）,12,14.5,书信,15.5,16.5,来得巧，,17,19
lsxp-ZheYiFeng-DingJunShan.xml,laosheng,xipi,liushui,x,天助黄忠成功劳。,20.5,26,1421212,天助,20.5,21.75,黄忠,22,23,成功劳。,24,26
lsxp-ZheYiFeng-DingJunShan.xml,laosheng,xipi,liushui,s,站立在营门三军叫，,27.5,32,44422114,站立在,27.5,28.5,营门,29,29.5,三军叫，,30.5,32
lsxp-ZheYiFeng-DingJunShan.xml,laosheng,xipi,liushui,x,大小儿郎听根苗，,33.5,39,4322112,大小,33.5,34.5,儿郎,35,36.5,听根苗，,37,39
lsxp-ZheYiFeng-DingJunShan.xml,laosheng,xipi,liushui,s,头通（呃）鼓战饭造，,41,47,213444,头通（呃）鼓,41,43,,,,战饭造，,45,47
lsxp-ZheYiFeng-DingJunShan.xml,laosheng,xipi,liushui,x,二通（呃）鼓紧战袍，,49,55,213342,二通（呃）鼓,49,51,,,,紧战袍，,53,55
lsxp-ZheYiFeng-DingJunShan.xml,laosheng,xipi,liushui,s,三通鼓刀出鞘，,57,63,113114,三通鼓,57,59,,,,刀出鞘，,61,63
lsxp-ZheYiFeng-DingJunShan.xml,laosheng,xipi,liushui,x,四通（呃）鼓把兵交。,65,71,413311,四通（呃）鼓,65,67,,,,把兵交。,69,71
lsxp-ZheYiFeng-DingJunShan.xml,laosheng,xipi,liushui,s,向前各各有赏犒，,73,79,4244334,向前,73,74,各各,75,76.5,有赏犒，,77,79
lsxp-ZheYiFeng-DingJunShan.xml,laosheng,xipi,liushui,x,退后的项上吃一刀。,81,87,44544141,退后的,81,82.5,项上,83,84.5,吃一刀。,85,87
lsxp-ZheYiFeng-DingJunShan.xml,laosheng,xipi,liushui,s,三军与（呀）爷归营号，,89,100,1132124,三军,89,90,与（呀）爷,91,93,归营号，,95,100
lsxp-ZheYiFeng-DingJunShan.xml,laosheng,xipi,sanban,x,到明天午时三刻要成功劳。,114,136,42132144212,到明天,114,115.5,午时三刻,116,122,要成功劳。,125,136
lsxp-ZiCongQian-ZhuLianZhai.xml,laosheng,xipi,yuanban,s,自从千岁离朝后，,0,9,4214224,自从,0,2,千岁,3,4.5,离朝后，,7,9
lsxp-ZiCongQian-ZhuLianZhai.xml,laosheng,xipi,yuanban,x,满朝中文武臣泪双流。,10,22,321232412,满朝中,10,12,文武臣,13,14.5,泪双流。,17,22
lsxp-ZiCongQian-ZhuLianZhai.xml,laosheng,xipi,yuanban,s,为千岁懒把朝房走，,23,42,41433223,为千岁,23,25.5,懒把,26,34,朝房走，,36,42
